attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,clean_true_class_confidence,adv_true_class_confidence,clean_correct_nn2,adv_correct_nn2,prediction_changed_nn2,transfer_success_nn2
fgsm,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/002_n006115_Mike_Posner/0002.tiff,0.025,0.024001,5658,5658,3636,0.942948579788208,0.0032486161217093468,1,0,1,1
fgsm,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/002_n006115_Mike_Posner/0004.tiff,0.025,0.023839,5658,5658,5658,0.9189144372940063,0.3020557761192322,1,1,0,0
fgsm,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/002_n006115_Mike_Posner/0005.tiff,0.025,0.023546,5658,5658,2109,0.14740049839019775,3.2729758459026925e-06,1,0,1,1
fgsm,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/002_n006115_Mike_Posner/0006.tiff,0.025,0.024071,5658,5658,5658,0.9677146077156067,0.4436396360397339,1,1,0,0
fgsm,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/002_n006115_Mike_Posner/0007.tiff,0.025,0.024071,5658,5658,675,0.7414059638977051,1.263545783558584e-07,1,0,1,1
fgsm,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/002_n006115_Mike_Posner/0008.tiff,0.025,0.024069,5658,5658,6008,0.9929226636886597,0.01998073048889637,1,0,1,1
fgsm,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/002_n006115_Mike_Posner/0009.tiff,0.025,0.024071,5658,5658,517,0.9862952828407288,6.717768701491877e-05,1,0,1,1
fgsm,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/003_n006980_Philip_Michael_Thomas/0000.tiff,0.025,0.023929,6487,6487,6487,0.9959589838981628,0.5506290197372437,1,1,0,0
fgsm,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/003_n006980_Philip_Michael_Thomas/0001.tiff,0.025,0.023227,6487,6487,6278,0.9992043375968933,0.0016380108427256346,1,0,1,1
fgsm,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/003_n006980_Philip_Michael_Thomas/0002.tiff,0.025,0.023349,6487,6487,7767,0.7677938342094421,0.0008694199495948851,1,0,1,1
fgsm,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/003_n006980_Philip_Michael_Thomas/0003.tiff,0.025,0.023838,6487,6487,6487,0.9994239807128906,0.985771656036377,1,1,0,0
fgsm,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/003_n006980_Philip_Michael_Thomas/0004.tiff,0.025,0.024068,6487,6487,6487,0.9993938207626343,0.9440807700157166,1,1,0,0
fgsm,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/003_n006980_Philip_Michael_Thomas/0005.tiff,0.025,0.024071,6487,6487,2387,0.9966027736663818,0.1060619056224823,1,0,1,1
fgsm,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/003_n006980_Philip_Michael_Thomas/0007.tiff,0.025,0.024037,6487,6487,690,0.9140147566795349,0.0007723710150457919,1,0,1,1
fgsm,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/003_n006980_Philip_Michael_Thomas/0009.tiff,0.025,0.024068,6487,6487,6487,0.9892333745956421,0.4194745421409607,1,1,0,0
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/004_n002295_Drake/0000.tiff,0.025,0.023946,2148,2148,2148,0.9915475249290466,0.32066142559051514,1,1,0,0
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/004_n002295_Drake/0001.tiff,0.025,0.024053,2148,2148,2148,0.9761309623718262,0.3845369815826416,1,1,0,0
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/004_n002295_Drake/0002.tiff,0.025,0.023994,2148,2148,2148,0.962753176689148,0.417608380317688,1,1,0,0
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/004_n002295_Drake/0003.tiff,0.025,0.024063,2148,2148,6251,0.9982825517654419,0.05297466740012169,1,0,1,1
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/004_n002295_Drake/0004.tiff,0.025,0.023834,2148,2148,2148,0.9971848130226135,0.4992392957210541,1,1,0,0
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/004_n002295_Drake/0005.tiff,0.025,0.024069,2148,2148,2603,0.9954829216003418,0.04535815864801407,1,0,1,1
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/004_n002295_Drake/0006.tiff,0.025,0.023361,2148,2148,2148,0.9970198273658752,0.9539084434509277,1,1,0,0
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/004_n002295_Drake/0007.tiff,0.025,0.02377,2148,2148,2148,0.9990370273590088,0.9810022115707397,1,1,0,0
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/004_n002295_Drake/0008.tiff,0.025,0.024016,2148,2148,2148,0.9929980039596558,0.8968705534934998,1,1,0,0
fgsm,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/004_n002295_Drake/0009.tiff,0.025,0.023875,2148,2148,2148,0.9458581805229187,0.2285650074481964,1,1,0,0
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0000.tiff,0.025,0.024027,1503,1503,8063,0.9256645441055298,0.0963202565908432,1,0,1,1
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0001.tiff,0.025,0.023235,1503,1503,2779,0.6664921641349792,0.025176191702485085,1,0,1,1
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0002.tiff,0.025,0.02377,1503,1503,1503,0.955020546913147,0.3376499116420746,1,1,0,0
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0003.tiff,0.025,0.024032,1503,1503,1503,0.9635644555091858,0.36157551407814026,1,1,0,0
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0004.tiff,0.025,0.023987,1503,1503,1503,0.956466019153595,0.36826974153518677,1,1,0,0
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0005.tiff,0.025,0.024064,1503,1503,4441,0.9161625504493713,0.005947810597717762,1,0,1,1
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0006.tiff,0.025,0.024069,1503,1503,1503,0.9994149208068848,0.26134490966796875,1,1,0,0
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0007.tiff,0.025,0.024071,1503,1503,1503,0.9992778897285461,0.3168434798717499,1,1,0,0
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0008.tiff,0.025,0.024067,1503,1503,513,0.9820402264595032,0.0042609525844454765,1,0,1,1
fgsm,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/005_n001597_Chris_Duhon/0009.tiff,0.025,0.024069,1503,1503,5555,0.5762723684310913,3.5706685594050214e-05,1,0,1,1
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0000.tiff,0.025,0.024056,3281,3281,6939,0.809878408908844,0.10429031401872635,1,0,1,1
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0001.tiff,0.025,0.023939,3281,3281,3281,0.9913739562034607,0.9632365107536316,1,1,0,0
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0002.tiff,0.025,0.024021,3281,3281,6799,0.9967862367630005,0.046548184007406235,1,0,1,1
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0003.tiff,0.025,0.024063,3281,3281,199,0.9303693175315857,0.140903502702713,1,0,1,1
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0004.tiff,0.025,0.023983,3281,3281,5555,0.9778839349746704,0.0005086598102934659,1,0,1,1
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0005.tiff,0.025,0.023657,3281,3281,3016,0.6734787821769714,0.05911007523536682,1,0,1,1
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0006.tiff,0.025,0.024071,3281,1928,1928,0.3021129071712494,0.00015728757716715336,0,0,0,0
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0007.tiff,0.025,0.023524,3281,3281,1665,0.8612542748451233,0.01411019079387188,1,0,1,1
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0008.tiff,0.025,0.024001,3281,3281,3281,0.988131046295166,0.46426987648010254,1,1,0,0
fgsm,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/006_n003512_H_ctor_Mancilla/0009.tiff,0.025,0.024049,3281,3281,1928,0.8439425826072693,0.1514454483985901,1,0,1,1
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0000.tiff,0.025,0.023632,5460,5460,5460,0.9941989183425903,0.5920887589454651,1,1,0,0
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0002.tiff,0.025,0.023922,5460,5460,7531,0.9355207681655884,0.0016633637715131044,1,0,1,1
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0003.tiff,0.025,0.024071,5460,5460,6240,0.9925467371940613,0.00038488683640025556,1,0,1,1
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0004.tiff,0.025,0.023875,5460,5460,6780,0.945802628993988,0.006332627031952143,1,0,1,1
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0005.tiff,0.025,0.023857,5460,5460,6318,0.9757201075553894,2.0589727682818193e-06,1,0,1,1
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0006.tiff,0.025,0.024069,5460,5460,3640,0.9191336035728455,0.014966973103582859,1,0,1,1
fgsm,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/007_n005908_Meera_Jasmine/0008.tiff,0.025,0.024029,5460,5460,7479,0.9934988021850586,0.0014679436571896076,1,0,1,1
