attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,adv_target_class_confidence,clean_correct_nn2,adv_correct_nn2,target_success_nn2,untargeted_success_nn2
pgd_error_specific,0.001,True,least-likely,1377,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/003_n006980_Philip_Michael_Thomas/0001.tiff,0.001,0.000837,6487,6487,6487,5.085017e-12,1,1,0,0
pgd_error_specific,0.001,True,least-likely,785,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/003_n006980_Philip_Michael_Thomas/0002.tiff,0.001,0.000839,6487,6487,6487,1.3960393e-09,1,1,0,0
pgd_error_specific,0.001,True,least-likely,1377,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/003_n006980_Philip_Michael_Thomas/0003.tiff,0.001,0.000866,6487,6487,6487,1.3588154e-12,1,1,0,0
pgd_error_specific,0.001,True,least-likely,1377,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/003_n006980_Philip_Michael_Thomas/0004.tiff,0.001,0.00086,6487,6487,6487,7.006013e-12,1,1,0,0
pgd_error_specific,0.001,True,least-likely,1377,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/003_n006980_Philip_Michael_Thomas/0005.tiff,0.001,0.000852,6487,6487,6487,2.7606933e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,306,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/003_n006980_Philip_Michael_Thomas/0007.tiff,0.001,0.000797,6487,6487,6487,1.2075959e-11,1,1,0,0
pgd_error_specific,0.001,True,least-likely,8603,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/003_n006980_Philip_Michael_Thomas/0009.tiff,0.001,0.000865,6487,6487,6487,2.9345237e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,7258,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/004_n002295_Drake/0000.tiff,0.001,0.000855,2148,2148,2148,9.035126e-11,1,1,0,0
pgd_error_specific,0.001,True,least-likely,3654,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/004_n002295_Drake/0001.tiff,0.001,0.00086,2148,2148,2148,7.39073e-11,1,1,0,0
pgd_error_specific,0.001,True,least-likely,8022,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/004_n002295_Drake/0002.tiff,0.001,0.000862,2148,2148,2148,2.9067118e-09,1,1,0,0
pgd_error_specific,0.001,True,least-likely,1007,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/004_n002295_Drake/0003.tiff,0.001,0.00085,2148,2148,2148,1.3498293e-12,1,1,0,0
pgd_error_specific,0.001,True,least-likely,8022,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/004_n002295_Drake/0004.tiff,0.001,0.000865,2148,2148,2148,2.2934202e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,6170,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/004_n002295_Drake/0005.tiff,0.001,0.000854,2148,2148,2148,8.443528e-12,1,1,0,0
pgd_error_specific,0.001,True,least-likely,917,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/004_n002295_Drake/0006.tiff,0.001,0.00086,2148,2148,2148,3.4627737e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,8022,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/004_n002295_Drake/0007.tiff,0.001,0.000862,2148,2148,2148,7.3992236e-11,1,1,0,0
pgd_error_specific,0.001,True,least-likely,8022,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/004_n002295_Drake/0008.tiff,0.001,0.000866,2148,2148,2148,1.388689e-09,1,1,0,0
pgd_error_specific,0.001,True,least-likely,830,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/004_n002295_Drake/0009.tiff,0.001,0.000868,2148,2148,2148,3.4679632e-09,1,1,0,0
pgd_error_specific,0.001,True,least-likely,8515,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/005_n001597_Chris_Duhon/0000.tiff,0.001,0.000859,1503,1503,1503,1.869591e-09,1,1,0,0
pgd_error_specific,0.001,True,least-likely,4029,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/005_n001597_Chris_Duhon/0001.tiff,0.001,0.000853,1503,1503,1503,9.629885e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,4029,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/005_n001597_Chris_Duhon/0002.tiff,0.001,0.000843,1503,1503,1503,1.0197903e-09,1,1,0,0
pgd_error_specific,0.001,True,least-likely,2956,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/005_n001597_Chris_Duhon/0003.tiff,0.001,0.000861,1503,1503,1503,5.8570114e-11,1,1,0,0
pgd_error_specific,0.001,True,least-likely,4497,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/005_n001597_Chris_Duhon/0004.tiff,0.001,0.000867,1503,1503,1503,6.6051464e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,2563,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/005_n001597_Chris_Duhon/0005.tiff,0.001,0.000865,1503,1503,1503,5.491853e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,4029,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/005_n001597_Chris_Duhon/0006.tiff,0.001,0.000861,1503,1503,1503,1.7755892e-12,1,1,0,0
pgd_error_specific,0.001,True,least-likely,4029,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/005_n001597_Chris_Duhon/0007.tiff,0.001,0.000853,1503,1503,1503,2.0089482e-11,1,1,0,0
pgd_error_specific,0.001,True,least-likely,472,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/005_n001597_Chris_Duhon/0008.tiff,0.001,0.000857,1503,1503,1503,3.5065538e-12,1,1,0,0
pgd_error_specific,0.001,True,least-likely,5489,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/005_n001597_Chris_Duhon/0009.tiff,0.001,0.000834,1503,1503,1503,2.2333873e-08,1,1,0,0
pgd_error_specific,0.001,True,least-likely,7859,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/006_n003512_H_ctor_Mancilla/0000.tiff,0.001,0.000856,3281,3281,3281,4.6733295e-08,1,1,0,0
pgd_error_specific,0.001,True,least-likely,7643,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/006_n003512_H_ctor_Mancilla/0001.tiff,0.001,0.000866,3281,3281,3281,5.261357e-11,1,1,0,0
pgd_error_specific,0.001,True,least-likely,6191,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/006_n003512_H_ctor_Mancilla/0002.tiff,0.001,0.000844,3281,3281,3281,3.044398e-11,1,1,0,0
pgd_error_specific,0.001,True,least-likely,6827,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/006_n003512_H_ctor_Mancilla/0003.tiff,0.001,0.000848,3281,3281,3281,2.0137735e-08,1,1,0,0
pgd_error_specific,0.001,True,least-likely,785,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/006_n003512_H_ctor_Mancilla/0004.tiff,0.001,0.000848,3281,3281,3281,2.6269384e-11,1,1,0,0
pgd_error_specific,0.001,True,least-likely,5429,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/006_n003512_H_ctor_Mancilla/0005.tiff,0.001,0.00086,3281,3281,3281,2.8640137e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,3208,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/006_n003512_H_ctor_Mancilla/0006.tiff,0.001,0.000848,3281,1928,1928,5.198494e-12,0,0,0,0
pgd_error_specific,0.001,True,least-likely,666,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/006_n003512_H_ctor_Mancilla/0007.tiff,0.001,0.000825,3281,3281,3281,1.1565161e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,3208,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/006_n003512_H_ctor_Mancilla/0008.tiff,0.001,0.000859,3281,3281,3281,4.3650927e-11,1,1,0,0
pgd_error_specific,0.001,True,least-likely,7643,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/006_n003512_H_ctor_Mancilla/0009.tiff,0.001,0.000859,3281,3281,3281,7.5413953e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,1333,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/007_n005908_Meera_Jasmine/0000.tiff,0.001,0.000868,5460,5460,5460,2.0776763e-13,1,1,0,0
pgd_error_specific,0.001,True,least-likely,6697,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/007_n005908_Meera_Jasmine/0002.tiff,0.001,0.000865,5460,5460,5460,6.8727257e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,4832,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/007_n005908_Meera_Jasmine/0003.tiff,0.001,0.000859,5460,5460,5460,3.2557034e-12,1,1,0,0
pgd_error_specific,0.001,True,least-likely,1164,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/007_n005908_Meera_Jasmine/0004.tiff,0.001,0.000861,5460,5460,5460,2.7397146e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,604,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/007_n005908_Meera_Jasmine/0005.tiff,0.001,0.000859,5460,5460,5460,2.8783603e-14,1,1,0,0
pgd_error_specific,0.001,True,least-likely,604,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/007_n005908_Meera_Jasmine/0006.tiff,0.001,0.00086,5460,5460,5460,1.3008584e-10,1,1,0,0
pgd_error_specific,0.001,True,least-likely,5942,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0008.tiff,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_001/007_n005908_Meera_Jasmine/0008.tiff,0.001,0.000855,5460,5460,5460,7.1401544e-11,1,1,0,0
