attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,clean_true_class_confidence,adv_true_class_confidence,clean_correct_nn2,adv_correct_nn2,prediction_changed_nn2,transfer_success_nn2
pgd_error_generic,0.001,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/001_n002771_Felix_Neureuther/0008.tiff,0.001,0.000861,2585,2585,2585,0.9959807395935059,0.9951587319374084,1,1,0,0
pgd_error_generic,0.001,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/001_n002771_Felix_Neureuther/0009.tiff,0.001,0.000865,2585,2585,2585,0.9830495715141296,0.9782004952430725,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0000.tiff,0.001,0.000853,5658,5658,5658,0.9201053977012634,0.8807244300842285,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0001.tiff,0.001,0.000861,5658,5658,5658,0.9536314010620117,0.9322728514671326,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0002.tiff,0.001,0.000874,5658,5658,5658,0.942948579788208,0.9293760657310486,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0004.tiff,0.001,0.000854,5658,5658,5658,0.9189144372940063,0.9075142741203308,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0005.tiff,0.001,0.000854,5658,5658,7081,0.14740049839019775,0.10332386195659637,1,0,1,1
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0006.tiff,0.001,0.00084,5658,5658,5658,0.9677146077156067,0.9542906284332275,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0007.tiff,0.001,0.000836,5658,5658,5658,0.7414059638977051,0.544257402420044,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0008.tiff,0.001,0.000864,5658,5658,5658,0.9929226636886597,0.991374671459198,1,1,0,0
pgd_error_generic,0.001,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/002_n006115_Mike_Posner/0009.tiff,0.001,0.000861,5658,5658,5658,0.9862952828407288,0.9704036712646484,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0000.tiff,0.001,0.000867,6487,6487,6487,0.9959589838981628,0.9950065612792969,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0001.tiff,0.001,0.000841,6487,6487,6487,0.9992043375968933,0.9986369013786316,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0002.tiff,0.001,0.000844,6487,6487,6487,0.7677938342094421,0.7157755494117737,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0003.tiff,0.001,0.000866,6487,6487,6487,0.9994239807128906,0.99937903881073,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0004.tiff,0.001,0.000853,6487,6487,6487,0.9993938207626343,0.9992419481277466,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0005.tiff,0.001,0.000855,6487,6487,6487,0.9966027736663818,0.9949522018432617,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0007.tiff,0.001,0.000819,6487,6487,6487,0.9140147566795349,0.9047941565513611,1,1,0,0
pgd_error_generic,0.001,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/003_n006980_Philip_Michael_Thomas/0009.tiff,0.001,0.000864,6487,6487,6487,0.9892333745956421,0.9865660071372986,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0000.tiff,0.001,0.00086,2148,2148,2148,0.9915475249290466,0.9892016649246216,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0001.tiff,0.001,0.000857,2148,2148,2148,0.9761309623718262,0.9713833332061768,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0002.tiff,0.001,0.000862,2148,2148,2148,0.962753176689148,0.9571196436882019,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0003.tiff,0.001,0.000852,2148,2148,2148,0.9982825517654419,0.9977420568466187,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0004.tiff,0.001,0.000863,2148,2148,2148,0.9971848130226135,0.9965291619300842,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0005.tiff,0.001,0.000851,2148,2148,2148,0.9954829216003418,0.9946002960205078,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0006.tiff,0.001,0.000855,2148,2148,2148,0.9970198273658752,0.9966114163398743,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0007.tiff,0.001,0.00086,2148,2148,2148,0.9990370273590088,0.9989712238311768,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0008.tiff,0.001,0.000864,2148,2148,2148,0.9929980039596558,0.9923197627067566,1,1,0,0
pgd_error_generic,0.001,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/004_n002295_Drake/0009.tiff,0.001,0.000866,2148,2148,2148,0.9458581805229187,0.9373655319213867,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0000.tiff,0.001,0.000858,1503,1503,1503,0.9256645441055298,0.9027496576309204,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0001.tiff,0.001,0.000853,1503,1503,1503,0.6664921641349792,0.6323304772377014,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0002.tiff,0.001,0.000839,1503,1503,1503,0.955020546913147,0.9469037652015686,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0003.tiff,0.001,0.000865,1503,1503,1503,0.9635644555091858,0.9580089449882507,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0004.tiff,0.001,0.000878,1503,1503,1503,0.956466019153595,0.9495887160301208,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0005.tiff,0.001,0.000868,1503,1503,1503,0.9161625504493713,0.8853569030761719,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0006.tiff,0.001,0.000865,1503,1503,1503,0.9994149208068848,0.9993188381195068,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0007.tiff,0.001,0.000856,1503,1503,1503,0.9992778897285461,0.9991235136985779,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0008.tiff,0.001,0.00086,1503,1503,1503,0.9820402264595032,0.9747946262359619,1,1,0,0
pgd_error_generic,0.001,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/005_n001597_Chris_Duhon/0009.tiff,0.001,0.000842,1503,1503,1503,0.5762723684310913,0.5133426785469055,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0000.tiff,0.001,0.00086,3281,3281,3281,0.809878408908844,0.7804321646690369,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0001.tiff,0.001,0.000863,3281,3281,3281,0.9913739562034607,0.9910578727722168,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0002.tiff,0.001,0.000848,3281,3281,3281,0.9967862367630005,0.9962034821510315,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0003.tiff,0.001,0.000854,3281,3281,3281,0.9303693175315857,0.9192825555801392,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0004.tiff,0.001,0.000842,3281,3281,3281,0.9778839349746704,0.972096860408783,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0005.tiff,0.001,0.000861,3281,3281,3281,0.6734787821769714,0.6538664698600769,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0006.tiff,0.001,0.000842,3281,1928,1928,0.3021129071712494,0.25417613983154297,0,0,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0007.tiff,0.001,0.000834,3281,3281,3281,0.8612542748451233,0.8482774496078491,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0008.tiff,0.001,0.000865,3281,3281,3281,0.988131046295166,0.9853493571281433,1,1,0,0
pgd_error_generic,0.001,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/006_n003512_H_ctor_Mancilla/0009.tiff,0.001,0.000867,3281,3281,3281,0.8439425826072693,0.8304217457771301,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0000.tiff,0.001,0.000868,5460,5460,5460,0.9941989183425903,0.9924911856651306,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0002.tiff,0.001,0.000867,5460,5460,5460,0.9355207681655884,0.9156908392906189,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0003.tiff,0.001,0.000865,5460,5460,5460,0.9925467371940613,0.9890400171279907,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0004.tiff,0.001,0.000866,5460,5460,5460,0.945802628993988,0.9387503862380981,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0005.tiff,0.001,0.000859,5460,5460,5460,0.9757201075553894,0.9634629487991333,1,1,0,0
pgd_error_generic,0.001,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_generic/pgd/eps_0_001/007_n005908_Meera_Jasmine/0006.tiff,0.001,0.000863,5460,5460,5460,0.9191336035728455,0.8876355886459351,1,1,0,0
