attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,clean_true_class_confidence,adv_true_class_confidence,clean_correct_nn2,adv_correct_nn2,prediction_changed_nn2,transfer_success_nn2
bim_error_generic,0.025,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/001_n002771_Felix_Neureuther/0000.tiff,0.004167,0.003285,2585,2585,2585,0.9896919131278992,0.9739514589309692,1,1,0,0
bim_error_generic,0.025,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0001.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/001_n002771_Felix_Neureuther/0001.tiff,0.004167,0.003237,2585,2585,2585,0.9060958027839661,0.6706612706184387,1,1,0,0
bim_error_generic,0.025,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0002.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/001_n002771_Felix_Neureuther/0002.tiff,0.004167,0.003271,2585,2585,2585,0.9809296131134033,0.9555178880691528,1,1,0,0
bim_error_generic,0.025,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0003.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/001_n002771_Felix_Neureuther/0003.tiff,0.004167,0.003262,2585,2585,2585,0.9878586530685425,0.9695373773574829,1,1,0,0
bim_error_generic,0.025,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/001_n002771_Felix_Neureuther/0004.tiff,0.004167,0.003183,2585,2585,2585,0.9938969016075134,0.9689239263534546,1,1,0,0
bim_error_generic,0.025,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/001_n002771_Felix_Neureuther/0005.tiff,0.004167,0.003102,2585,2585,2585,0.844613790512085,0.3765280842781067,1,1,0,0
bim_error_generic,0.025,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0006.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/001_n002771_Felix_Neureuther/0006.tiff,0.004167,0.003299,2585,2585,2585,0.9929797053337097,0.967648983001709,1,1,0,0
bim_error_generic,0.025,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0008.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/001_n002771_Felix_Neureuther/0008.tiff,0.004167,0.003167,2585,2585,2585,0.9934292435646057,0.9880771636962891,1,1,0,0
bim_error_generic,0.025,False,none,-1,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0009.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/001_n002771_Felix_Neureuther/0009.tiff,0.004167,0.003223,2585,2585,2585,0.982689380645752,0.951225996017456,1,1,0,0
bim_error_generic,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/002_n006115_Mike_Posner/0000.tiff,0.004167,0.003086,5658,5658,5658,0.9899425506591797,0.924091100692749,1,1,0,0
bim_error_generic,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0001.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/002_n006115_Mike_Posner/0001.tiff,0.004167,0.003182,5658,5658,5658,0.9708054065704346,0.8334911465644836,1,1,0,0
bim_error_generic,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0002.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/002_n006115_Mike_Posner/0002.tiff,0.004167,0.003343,5658,5658,5658,0.8913958668708801,0.7201152443885803,1,1,0,0
bim_error_generic,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/002_n006115_Mike_Posner/0004.tiff,0.004167,0.002873,5658,5658,5658,0.9485985636711121,0.9254058599472046,1,1,0,0
bim_error_generic,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/002_n006115_Mike_Posner/0005.tiff,0.004167,0.003059,5658,1005,1005,0.01855415850877762,0.003109195502474904,0,0,0,0
bim_error_generic,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0006.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/002_n006115_Mike_Posner/0006.tiff,0.004167,0.002949,5658,5658,5658,0.9823968410491943,0.9585916996002197,1,1,0,0
bim_error_generic,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0007.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/002_n006115_Mike_Posner/0007.tiff,0.004167,0.002795,5658,5658,3636,0.6811222434043884,0.020645689219236374,1,0,1,1
bim_error_generic,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0008.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/002_n006115_Mike_Posner/0008.tiff,0.004167,0.003225,5658,5658,5658,0.9867624640464783,0.9633466601371765,1,1,0,0
bim_error_generic,0.025,False,none,-1,2,n006115,"""Mike_Posner""",002_n006115_Mike_Posner,dataset/clean_cropped/NN1/002_n006115_Mike_Posner/0009.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/002_n006115_Mike_Posner/0009.tiff,0.004167,0.003054,5658,5658,5658,0.9974929094314575,0.9247705936431885,1,1,0,0
bim_error_generic,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/003_n006980_Philip_Michael_Thomas/0000.tiff,0.004167,0.003247,6487,6487,6487,0.9940548539161682,0.9792633652687073,1,1,0,0
bim_error_generic,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0001.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/003_n006980_Philip_Michael_Thomas/0001.tiff,0.004167,0.00292,6487,6487,6487,0.9886112809181213,0.9246840476989746,1,1,0,0
bim_error_generic,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0002.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/003_n006980_Philip_Michael_Thomas/0002.tiff,0.004167,0.002995,6487,6487,6487,0.8646792769432068,0.7081964612007141,1,1,0,0
bim_error_generic,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0003.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/003_n006980_Philip_Michael_Thomas/0003.tiff,0.004167,0.003262,6487,6487,6487,0.998881995677948,0.9982389211654663,1,1,0,0
bim_error_generic,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/003_n006980_Philip_Michael_Thomas/0004.tiff,0.004167,0.003149,6487,6487,6487,0.9947380423545837,0.9854111671447754,1,1,0,0
bim_error_generic,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/003_n006980_Philip_Michael_Thomas/0005.tiff,0.004167,0.003074,6487,6487,6487,0.9986410737037659,0.9873742461204529,1,1,0,0
bim_error_generic,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0007.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/003_n006980_Philip_Michael_Thomas/0007.tiff,0.004167,0.002349,6487,6487,6487,0.9645437598228455,0.9524201154708862,1,1,0,0
bim_error_generic,0.025,False,none,-1,3,n006980,"""Philip_Michael_Thomas""",003_n006980_Philip_Michael_Thomas,dataset/clean_cropped/NN1/003_n006980_Philip_Michael_Thomas/0009.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/003_n006980_Philip_Michael_Thomas/0009.tiff,0.004167,0.003206,6487,6487,6487,0.994025707244873,0.9871850609779358,1,1,0,0
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0000.tiff,0.004167,0.003139,2148,2148,2148,0.9985609650611877,0.9946554899215698,1,1,0,0
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0001.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0001.tiff,0.004167,0.003133,2148,2148,2148,0.9750396013259888,0.9457838535308838,1,1,0,0
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0002.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0002.tiff,0.004167,0.003177,2148,2148,2148,0.9944735169410706,0.9877274036407471,1,1,0,0
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0003.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0003.tiff,0.004167,0.003025,2148,2148,2148,0.9895757436752319,0.9578143358230591,1,1,0,0
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0004.tiff,0.004167,0.00327,2148,2148,2148,0.9945935606956482,0.9831339120864868,1,1,0,0
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0005.tiff,0.004167,0.003004,2148,2148,2148,0.9030477404594421,0.7877495884895325,1,1,0,0
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0006.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0006.tiff,0.004167,0.003161,2148,2148,2148,0.9966989159584045,0.9944451451301575,1,1,0,0
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0007.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0007.tiff,0.004167,0.003162,2148,2148,2148,0.994520902633667,0.9919540286064148,1,1,0,0
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0008.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0008.tiff,0.004167,0.003121,2148,2148,2148,0.9887937903404236,0.9784080982208252,1,1,0,0
bim_error_generic,0.025,False,none,-1,4,n002295,"""Drake""",004_n002295_Drake,dataset/clean_cropped/NN1/004_n002295_Drake/0009.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/004_n002295_Drake/0009.tiff,0.004167,0.003227,2148,2148,2148,0.9965749382972717,0.9917579293251038,1,1,0,0
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0000.tiff,0.004167,0.003165,1503,1503,1503,0.9598080515861511,0.8877454996109009,1,1,0,0
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0001.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0001.tiff,0.004167,0.00307,1503,1503,1503,0.4361981749534607,0.2999555170536041,1,1,0,0
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0002.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0002.tiff,0.004167,0.002907,1503,1503,1503,0.9093050956726074,0.8300814628601074,1,1,0,0
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0003.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0003.tiff,0.004167,0.003162,1503,1503,1503,0.630693793296814,0.45085975527763367,1,1,0,0
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0004.tiff,0.004167,0.003371,1503,1503,1503,0.8295800685882568,0.6283237934112549,1,1,0,0
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0005.tiff,0.004167,0.003235,1503,1503,1503,0.7491530179977417,0.33214065432548523,1,1,0,0
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0006.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0006.tiff,0.004167,0.003214,1503,1503,1503,0.9910160303115845,0.9812918901443481,1,1,0,0
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0007.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0007.tiff,0.004167,0.003114,1503,1503,1503,0.9942552447319031,0.9858588576316833,1,1,0,0
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0008.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0008.tiff,0.004167,0.00319,1503,1503,1503,0.915156900882721,0.7679754495620728,1,1,0,0
bim_error_generic,0.025,False,none,-1,5,n001597,"""Chris_Duhon""",005_n001597_Chris_Duhon,dataset/clean_cropped/NN1/005_n001597_Chris_Duhon/0009.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/005_n001597_Chris_Duhon/0009.tiff,0.004167,0.002899,1503,1503,1503,0.5773392915725708,0.2991904318332672,1,1,0,0
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0000.tiff,0.004167,0.003081,3281,3281,3281,0.8947374224662781,0.8036251068115234,1,1,0,0
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0001.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0001.tiff,0.004167,0.003249,3281,3281,3281,0.9947748184204102,0.9925575256347656,1,1,0,0
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0002.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0002.tiff,0.004167,0.002999,3281,3281,3281,0.9116744995117188,0.7234899401664734,1,1,0,0
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0003.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0003.tiff,0.004167,0.002954,3281,3281,3281,0.9718402028083801,0.8993065357208252,1,1,0,0
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0004.tiff,0.004167,0.00299,3281,3281,3281,0.8206740021705627,0.38543418049812317,1,1,0,0
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0005.tiff,0.004167,0.003118,3281,2052,2052,0.19404122233390808,0.12585915625095367,0,0,0,0
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0006.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0006.tiff,0.004167,0.002934,3281,1928,1928,0.1440604329109192,0.0651995837688446,0,0,0,0
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0007.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0007.tiff,0.004167,0.002832,3281,3281,3281,0.9454699158668518,0.8986915349960327,1,1,0,0
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0008.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0008.tiff,0.004167,0.003217,3281,3281,3281,0.9813149571418762,0.965340256690979,1,1,0,0
bim_error_generic,0.025,False,none,-1,6,n003512,"""Héctor_Mancilla""",006_n003512_H_ctor_Mancilla,dataset/clean_cropped/NN1/006_n003512_H_ctor_Mancilla/0009.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/006_n003512_H_ctor_Mancilla/0009.tiff,0.004167,0.003189,3281,3281,3281,0.9322899580001831,0.851355791091919,1,1,0,0
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0000.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0000.tiff,0.004167,0.003247,5460,5460,5460,0.9787886142730713,0.9624407887458801,1,1,0,0
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0002.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0002.tiff,0.004167,0.003276,5460,5460,5460,0.9612586498260498,0.8022070527076721,1,1,0,0
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0003.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0003.tiff,0.004167,0.003163,5460,5460,5460,0.9902779459953308,0.9303986430168152,1,1,0,0
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0004.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0004.tiff,0.004167,0.003242,5460,5460,5460,0.7947314977645874,0.5900180339813232,1,1,0,0
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0005.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0005.tiff,0.004167,0.003173,5460,5460,5460,0.8517308831214905,0.5123000144958496,1,1,0,0
bim_error_generic,0.025,False,none,-1,7,n005908,"""Meera_Jasmine""",007_n005908_Meera_Jasmine,dataset/clean_cropped/NN1/007_n005908_Meera_Jasmine/0006.tiff,dataset/attacks/NN1/error_generic/bim/eps_0_025/007_n005908_Meera_Jasmine/0006.tiff,0.004167,0.003165,5460,5460,5460,0.9943377375602722,0.9831588268280029,1,1,0,0
